CardId	Year	Conference	tweetFiltrado
5818	2001	0	bomb;hit;school;luhansk;people;sheltering;dozen;feared;dead;tndigitalvideos;luhansk;russiaukrainewar;ukraine;vladimirputin
5819	2014	0	finland;stress;relation;stay;peace;border;upheld;maintained
5820	2021	2	quick;question;israel;eurovision;barred;victim;european;eurovision2022;shireenabuakleh;rip
5821	2004	0	invest;putinswar;invest;future;divesting;reallocating;resource;climatecrisis;ukraine;nato;fossilfuels;climatecrisis;twiff;climatetalk;standwithukraine;stopfossilfuel
5822	2019	0	fathibashaghas;moscow;connection;acceptable;abroad;russia;invasion;ukraine;thetimes;article;tobruk;prime;minister;hoping;satisfy;washington;international;community;expectation
5823	2008	0	lion;walk;sheep;flock;brave;girl;infront;ukrainian;flock;ukraine
5824	2016	0	israeli;f16;targeted;yesterday;scientific;center;masyaf;banias;port;22;missile;5;people;killed;;3;soldier;civilian;target;indicate;link;syria;effort;rebuild;chemical;weapon;program
5825	2013	0	cargo;truck;captured;ukrainian;force;kharkiv;oblast;ukrainerussianwar;ukraine;ukrainerussiawar;ukraine;ukrainian;ukraina;russianwarcrimes;russianresistance;russiaukrainewar;russiainvadedukraine
5826	2016	0	mattian;force;pay;sell;oligarch;yacht;pay;energy;cost;repair;cost;equalled
5827	2009	0	reported;special;military;operation;ukraine;success;biolabs;neutralized;congratulation;force;defeated;nazi;filth;ukraine;veday
5828	2013	0	ukrainian;military;vehicle;hit;atgm;ukrainerussiawar;russianukrainianwar;kiev;kyiv;ukraine
5829	2017	9	happening;belgorod;tonight
5830	2007	0	piece;mersihagadzo;ajenglish;serbia;stance;war;ukraine;couple;comment
5831	2004	0	thread;10;2022;day;76;russia;invasion;ukraine
5832	2004	0	listen;ionelaciolans;perspective;impact;russiaukraine;war;romania;blacksea;region;watch;full;episode;youtube;listen;spotify
5833	2002	0	country;siding;abstaining;voting;country;punished;european;commissioner;international;partnership;juttaurpilainen;told;europe;day;seminar;helsinki;monday;pekka;vanttinen;report
5834	2017	0	started;start;general;mobilization;ukrainewar
5835	2017	0	cyberfromt;support;ukraine;;kyiv;today;9mai2022;9mai;notourcrimes;putinisawarcriminal;russianukrainianwar;russiaukraineconflict;ukraine
5836	2021	0	read;article;news;site;britney;spear;antinato;post;instagram;donbas;ukraine;donetsk;lugansk;novorossiya
5837	2001	0	eu;poise;mark;anniversary;monday;9;morphing;muscular;global;actor;transformation;accelerated;russia;invasion;ukraine
5838	2007	0	estonia;mark;year;nato;multinational;battle;group;composed;uk;denmark;france;stationed;tapa;military;base;160;kilometre;russia;border;fear;baltic;sea;region;face;fate;ukraine
5839	2010	0	9th;;ukrainian;farmer;hardware;display;president;happen;;putin;pissed
5840	2015	0	putin;dy;cancer;illness;people;happen;surrender;guy;monster;nice;guy;lot;dangerous;putin;careful
5841	2015	0	angry;grandpa;andersaslund;comment;ukraine;loss;popasnaya;20000;people;essential;good;soros;mirror;enemyofthepeople;donbas;atlanticcouncil;boostershot;vaccineswork;letsgobrandon
5842	2002	0	pleasure;participate;episode;anngroong;armenia;azerbaijan;turkey;usa
5843	2014	0	achieved;historic;result;clear;free;world;ukraine;party;good;war;loses;evil;loses;–;president;ukraine;volodymyrzelensky;standwithukraine;russiaukrainewar;stopputin
5844	2007	0	polish;military;intervention;ukraine;justifies;commitment;nato;member;war;unclearpolish;military;intervention;confront;nato;member;specter;war;development;nato;member;oppose
5845	2014	0	united;state;indication;ukrainian;moved;time;claim;gtgtgt;;ukraine
5846	2007	0	blakandblack;peak;pay;ww1;france;italy;amounted;huge;transfer;wealth;usa;recover
5847	2009	0	indicted;hillaryclinton;lawyer;michael;sussmanns;trial;today;fbi;agent;set;stand;durham;case;probe;underway
5848	2011	0	plenty;way;sanction;mcfaul;target;position;individual;include;100;richest;people;add;member;political;party;support;invasion;read;postopinions
5849	2011	0	twist;ukraine;conflict;russiaukrainewar;ukrainerussianwar;naijaloveinfoforeign;ukrainian;poland;naijaloveinfo
5850	2016	0	anti;imperialist;russiaukraine;war;ukraine;nato;ukrainerussiawar;donbas
5851	2001	0	lithuanian;agricultural;food;export;increased;30;compared;period;year;russia;invasion;ukraine;export;halved;increased;10;14;report;gpeseckyt
5852	2007	2	burn;returned;cia;primary;mission;collecting;intelligence;america;rival;including;oldest;global;competitor;return;humint;collection;hardtargets;long;overdue;espionage;nationalsecurity
5853	2012	0	destroy;nato;country;half;hour;case;nuclear;war;roscosmos;chief
5854	2002	0	president;joe;biden;monday;called;congress;split;additional;funding;covid19;vaccine;test;therapeutic;drug;bill;authorize;ten;billion;military;aid;ukraine;usnato;war
5855	2005	5	defense;establishment;laid;competing;claim;depletion;precisionguided;missile;stock;week;;ukraine
5856	2021	2	fall;love;westandwithrussia
5857	2018	0	nato;eu;usa;denouncing;putin;kidnapping;12;ukrainian;people;including;200k;child;ukraine;putinwarcrimes
5858	2007	0	destroys;2;s300;antiaircraft;missile;launcher;sumy;region;ukraine;ukraine
5859	2015	0	8;year;ukraine;dedicated;building;anticorruption;infrastructure;engaging;civil;society;international;expert;process
5860	2019	0	ukr;medium;video;hero;azovstal;handsome;ukrainewar;russianukrainianwar;ukrainerussianwar;ukraine;kyiv;mauripol;ukrainian;azovstal;putin;russiaukraineconflict;russian
5861	2009	0	100;year;ago;redsquare;mohaliblast
5862	2002	6	call;finland;sweden;joining;nato;mistake;farreaching;consequence;finland;sweden;nato
5863	2007	0	czech;weapon;seized;en;masse;donbas;;ukraine;nato
5864	2004	9	bashkortostan;forest;nature;reserve;slope;maly;yamantau;mountain;fire;ten;forest;fire;total;area;1500;hectare;recorded;irkutsk;region;fire;spreading;alarming;rate;difficult
5865	2007	0	explained;;article;final;threepart;special;series;impact;eusanctions;oilembargo;india;read;nikitaprasad033;;russiacrudeoil;russiaukrainewar
5866	2009	0	ambassador;sergey;andreev;russia;envoy;poland;splashed;red;paint;thrown;antiwar;demonstrator;visit;honor;world;war;iiera;soviet;soldier;cemetery;warsaw;;ukraine;;poland
5867	2010	0	;;baby;dog;bread;;freshly;baked;bread;delicacy;;;;;ukraine;;kid;dog
5868	2021	0	nextatv;great;ukraine;send;missile;putin;land;putin;clown;ukraine;glory;brave;standwithukraine
5869	2007	0	mllionruble;question;ambassador;ambulyanov;hypothesis;fact;attacksoccupies;nonnato;country;lead;draw;conclusion
5870	2016	0	ukrainian;soldier;reflect;night;attack;russian;ukrainianrussian;front;ukraine;ukrainewar;ukrainerussianwar;stopputin;stoprussia;standwithukraine;supportukraine;glorytotheheroes;russianukrainianwar
5871	2005	0	john;quigley;led;talk;status;donbas;crimea;1990s;ukrainian;attachment;russian;crimea;crimea;better;longterm;stability;ukrainewar
5872	2006	0	force;ally;gradually;cutting;access;severodonetsk;lysychansk;ukrainian;held;lugansk;region;donbas;ukrainian;force;find;forced;perform;quick;withdrawal;entirely;encircled;ukraine
5873	2017	8	blatant;disregard;global;food;security;reprehensible;heinous;surprised;point;real;character;rotten;monstrous;ukraine;warzone;warcrimes;russian;russianshameday
5874	2002	0	breaking;news;ukraine;keep;counterattack;north;kharkiv;britain;counterattack;kharkiv;ukraine
5875	2006	0	ukraineunderattaсk;trump2024tosaveamerica;trumpcrimefamily;trumpcult;trump;zelensky;zelensky;real;man;compared;monkey;brained;trump
5876	2001	0	representative;kicked;latest;nato;member;north;macedonia;europe
5877	2013	0	veteran;world;war;ii;live;israel;marked;anniversary;victory;day;nazi;germany;mount;herzl;military;cemetery;jerusalem;monday;photo;eitan;elhadeztps;tpsonephotoaday;ukraine;jlmcity
5878	2008	0	finland;nato;year;usa;ukriane;ukrainerussiawar
5879	2002	0	aakrutiacharya;border;indiachina;ccp;border;indian;china;illegally;occupiedtibet;provoking;tibet;neighboursas;nepal;freetibet;xijinping;freeukraine;ukraine;eu;putinswar;maoist;nepalelection;kathmandupost
5880	2004	0	video;ukraine;emergency;ministry;putin;regime;terrorist;missile;strike;odesa;region;today;ukraine
5881	2017	8	hudson;dasher8090;weighs;impact;tougher;sanction;strict;enforcement;kiranstacey;financialtimes
5882	2008	0	russia;cyber;capability;overvalued;mykhailo;fedorov;viceprime;minister;digital;transformation;minister;ukraine;opened;2022;paris;cyber;summit;wednesday;11;lauranaima;report
5883	2006	0	peskov;denied;intelligence;report;putin;intends;introduce;martial;law;standwithukraine
5884	2009	0	vernice;rossa;sullambasciatore;russo;varsavia;minaccia;di;ritirarlo;espellere;quello;polacco;withdraw;ambassador;poland;expel;polish;ambassador;country;9maggio;victoryday;standwithukraine
5885	2004	8	eu;struggling;approve;oil;ban;speaking;aschallenberg;weekend;clear;natural;gas;purchase;complicated
5886	2013	0	navalny;world;knew;paint;nasty;bright;green;antiseptic;novichok;deserved;excusing;atrocity;ukrainianwar
5887	2008	0	11;week;russia;botched;war;europeanunion;weighing;arm;financing;kyiv;usa;send;model;divebombing;drone;finland;sweden;moving;closer;joining;nato;200th;aircraft;shot
5888	2008	5	israel;approved;estonia;request;transfer;blue;spear;5g;ssm;missile;complex;ukraine;blue;spear;missile;system;precisionguided;weapon;strike;sight;mobile;stationary;target;sea;breakingnews;breaking
5889	2021	3	belarus;reached;preliminary;agreement;permanent;deployment;s400;air;defense;system;iskander;missile;system;currently;deployed;belarus;belarusian;president;alexander;lukashenko;tuesday;file;photo
5890	2008	9	;;center;irkutsk;building;caught;fire;courtyard;theater;youth;theater;area;fire;800;square;meter;50;people;evacuated;;;;
5891	2005	0	authoritarian;regime;recognize;power;resonance;history;history;crucial;tool;generating;popular;support;;journalist;katiestallard;analysis;rebbighausen;china;northkorea
5892	2008	0	gi;report;russia;failure;ukraine;china;cautious;design;taiwan;reunification;beijing;reason;press;ahead;
5893	2009	5	senior;defense;official;confirms;fired;longrange;missile;yavoriv;training;center;lviv;;causing;minor;damage;ukraine
5894	2017	0	ukraine;uav;orlan10;operating;ukrainian;airspace;depends;part;usa;supporting;orlan10;china;japan;germany;france;italy;switzerland;india;blamed;keeping;quiet;check
5895	2001	0	joelivanrod;timand2037;klueann;correct;1;inferior;country;;1;usa;29;slave;usa;nato;fighting;31;country;single;handedly;winning;huge;kudos
5896	2015	0	troop;action;ukraine;ukrainerussianwar
5897	2006	0	age;men;time;orc;;sergei;lavrov;warcrimes;ukraine;orcs
5898	2009	0	extremely;unique;photo;ukrainian;soldier;fighting;donbas;area;1;apu;2;freedom;legion;3;kastuś;kalinoŭski;belarusian;volunteer;battalion;slavaukraini;ukraine;ukrainianwar;ukraineinvasion
5899	2013	0	timand2037;story;stand;nazi;fascinating;inspiring;fought;nobly;tremendous;cost;19421943;putin;ukraine;war;sully;memory;million;russian;faced;fought;defeated;nazi;praise;dead
5900	2006	0	embassador;poland;covered;red;paint;today;protest;russia;war;ukraine
5901	2019	0	afp;belligerence;bellicosity;ring;increasingly;hollow;wake;poor;inefficient;performance;ongoing;ukrainewar;war;exposed;russia;limitation;despite;large;contingentputin;ukraine
5902	2019	3	evicted;human;right;council;unga;voted;seat;czech;republic;member;electoral;eastern;european;group;question;asked;eeg;colleague;relevant;today;east;european;group
5903	2019	0	trust;ukraine;mod;lied;;ukrainerussiawar;news;lie;zelenskywarcriminal;ukrainewar;wake;fk
5904	2019	0	struggling;izyum;close;collapse;kharkiv;ukraine;retaking;territory;;village;time;rapidly;;week
5905	2008	0	gamers;outwitting;helping;kill;soldier;ukraineunderattaсk;ukraine;ukrainewar
5906	2004	0	snarkyop;mcfaul;dec;1994;ukraine;3rd;world;nuclear;power;5000;nuclear;bomb;220;vehicle;transport;weapon;return;undertakes;respect;integrity;ukrainian;territory;signed;uk;usa
5907	2011	7	9125kupiansk;ne;kharkiv;rusheld;major;intersection;ru;supply;line;belgorod;base;izyum;yampil;lyman;seversky;donetsriver;bilohorivka;ru;failed;cross;river;ukr;protest;ru;entry;marlittle;news;ukf;advartillery;range
5908	2020	0	anti;imperialist;russiaukraine;war;ukraine;nato;ukrainerussiawar
5909	2007	0	rcamposduffy;side;turn
5910	2009	0	action;sniper;team;vsu;ukrainian;soldier;avdeevka;ukrainewar;turkey;france;europe;azov;romania;poland;ukraine;china;putin
5911	2005	0	sikh;minority;member;brutally;killed;street;pakistan;peshawar;shame;;minoritiesunsafeinpak;failedstatepakistan;shocking;australia;ukraine;tejasswiprakash;tejran;munawarfarooqui;thekashmirfiles;cricket;riproy
5912	2002	0	chinese;people;learn;ukraine;war;food;supply;critical;war;communist;china;started;aspect;unrestricted;warfare;economic;warfare;cyber;warfare;musk;doctorwho;lalisa;igot7
5913	2013	0	anonopsse;blood;ukraine;ukrainian;suffering;hand;warning;china;supporting;dictaorputin;invader;warinukraine2022
5914	2003	0	engraved;mind;million;arab;shot;dead;world;sympathy;;invading;ukraine;speak;spite;enormous;esupport;spread;awareness;cuz;day;freepalestine;sherineabuaqleh
5915	2005	6	finland;niinisto;ready;meet;turkey;erdogan;nato;membership;concern;turkish;state;medium;anadolu;finland;nato;turkey
5916	2002	0	glad;mariaalyokhina;alyokhina;aljochina;aljokhina;freepussyriot;supporting;member;find;safe;space;refugeeswelcome;day;putin;regime;fall;riot;unstoppable;pussyriot
5917	2011	0	dissonance;india;germany;tie;mahindarajapaksa;quits;srilankaprotest;relentlesswar;russianukrainianwar;victorydayparade;putin;defendin;motherland;usa;asia;aftr;ukraine;mohancraja;source;thehindu;indianexpress;upscprelims;currentaffairs
5918	2006	0	hrc;contribution;settlement;crisis;ukraine;address;human;right;violation;nonselective;manner;imposing;illegal;ucms;dumping;ukraine;lethal;weapon;mercenary;confirm;tendency;western;country;escalate;situation
5919	2006	0	time;favourite;shehnaazgill;ishehnaazgill;sidnaaz;sidnaazforever;sidnaazians;shehnaazians;film;ukrainian;bitcoin;btsproof;cryptotrading;cryptonews;zareenkhan;sidharthshukla
5920	2018	0	poem;published;poetry;amwriting;odd;mondaythoughts;writingcommunity
5921	2004	2	follow;deminitiatives;survey;commentary;understand;basic;ukraine;fight;democracy;freedom;eu;choice;file;appeared;dif;site;feb;20;aggression;accellerated;trend;mariiazolkina;petroburkovskyi
5922	2016	0	nato;invading;sovereign;statesdestroying;economiesoverthrowing;gvts;carpet;bombing;city;killing;million;innocent;woman;kidstoday;hav;moral;lecture;invaded;sovereign;ukraine;committed;war;crime;hogwash;rubbish
5923	2001	4	mark;soviet;ww2;victory;poll;open;philippine;china;navy;practice;move;needed;taiwan;reunification;–;report;read;world;news
5924	2005	0	issue;world;war;3;illustrated;frontlines;repair;art;comic;repair;ukraine;anarchy
5925	2017	0	soldier;reaction;eutovision;victory;eurovision;eurovision2022;eurovisionsongcontest;eurovisiongr;ukraine
5926	2004	0	making;headway;eastern;ukraine;offensive;pentagon
5927	2002	4	world;awaits;putin;speech;victoryday;analysis;uk;ambassador;sir;tony;brenton;attended;victorydayparade;expect
5928	2004	0	warstudies;forward;panel;tomorrow;chathamhouse;china;ukraine;stellar;company;alexgabuev;mkaczmarski;yujiec;tong;zhao
5929	2020	6	argentina;attend;brics;summit;china;invitation;step;formal;entry;benjaminnorton;china;xijinping;argentina;albertofernández;brics;brazil;india;southafrica;imf
5930	2005	0	today;international;conscientious;objection;day;join;day;message;solidarity;co;belarus;ukraine;coday;read;statement;ukrainian;pacifist;movement
5931	2005	0	nulands;husband;perpetual;war;manufacturer;robert;kagan;spewing;half;truth;concern;crooked;neocon;mouth;invasion;unprovoked;russiaukraineconflict;ukraine
5932	2005	8	iran;oil;2022;chief;negotiator;ali;bagheri;kani;repeat;khamenei;pursuing;sanction;lifting;neutralization;mention;country;sanction;acquiring;sanctionthwarting;knowledge;iran
5933	2006	3	state;sponsor;terrorism;ukraineunderattaсk;ukraine;standwithukraine
5934	2020	8	cleared;plan;atomic;bomb;attack;ukraine;;big;positive;market;sentiment;market;uncertainty;;komalsecurities;pm;nse;global;investing;stockmarket
5935	2006	0	breaking;russia;victory;day;audience;advised;west;intended;invade;landtvs;hacked;messgs;readblood;hand;thousand;ukrainiansputinwarcriminal
5936	2014	0	ukraine;georgia;afghanistan;iraq;find;friend;uncle;sam;fatal;ukrainerussiawar
5937	2013	3	general;assembly;voted;tuesday;czechrepublic;replace;human;right;body;world
5938	2006	1	resident;st;petersburg;told;death;threat;antiwar;view
5939	2016	0	air;raid;alert;siren;town;city;chernihiv;region;asked;cover;stay;sheltered;till;clear;sound;ukraine;putin
5940	2005	0	good;job;serbia;forget;hungary;putting;brave;fight;pressure;eu;sanction
5941	2005	0	ukraine;destroyed;ukrainian;mtlb;apc;tsyrkuny;kharkiv;region;ukrainewar;ukrainerussiawar;ukrainerussianwar;ukraineunderattack;kyiv;kiev;ukrainian;ukraina;tsirkuny
5942	2020	0	white;supermacist;shot;killed;10;ar15;supermarket;black;neighborhood;buffalo;ny;treated;better;police;black;child;grabbed;chip;store;ukraine;ukrainian;nato;azovstal;azov
5943	2005	6	finland;government;announced;apply;join;nato;ditching;decade;wartime;neutrality;ignoring;threat;prime;minister;sanna;marin;hope;parliament;confirm;decision;apply;nato;membership
5944	2008	0	enemy;enemy;remember;usa;obsession;country;condemn;condemn;elseand;destabalization;country;afghanistan;europe;dispensable;weakened;taiwan;limelight
5945	2006	6	finland;announced;apply;nato;membership;gas;supply;finland;response;decision;note;put;longterm;neutrality;nato;border;directly;reach;border;nato;nordic;otan;finlandia;finland;finnish
5946	2007	0	west;close;2008georgia;2014crimea;moment;nato;upcoming;strategic;concept;naively;call;partnership;reset;button;ukraineinvasion;mark;deadend;dr;kasapoglu;trtworld
5947	2003	0	document;email;article;represent;fraction;huge;tranche;leaked;file;scarily;candid;glimpse;power;work;britain;interest;mi6;brexit;mole;goal;ditching;eu;deeper;us5eyes;tie
5948	2005	0	catch;eu;gas;storage;2022;slow;start;quick;build;average;chart;ukraine;gas;eklat
5949	2010	0	real;news;time;medium;claim;poland;annex;western;part;ukraine;madness;propaganda;machine;totally;crazy;poland;quantity;lie;total;nuttiness
5950	2010	9	reported;attempt;set;fire;military;registration;enlistment;office;sunday;night;unknown;individual;set;fire;military;registration;enlistment;office;baza;report
5951	2013	0	video;ukraine;army;putin;regime;terrorist;equipment;destroyed
5952	2002	0	russia;invasion;ukraine;outcome;conflict;world;read;latest;ispionline;dossier;honour;coedit;colleague;eleonoratafuro
5953	2015	0	destroyed;fighterjet;burning;party;ukrainerussiawar;kyiv;mariupol;ukraine;kharkiv;mосква;pоссия;sumy;izyum;kramatorsk;kherson;odesa
5954	2005	0	podolyakm;losing;ukraine;country;poland;win
5955	2000	5	ukraine;bayraktar;drone;strike;sunk;sernaclass;landing;craft;snake;island;black;sea;ukrainewar
5956	2005	0	insightgl;secdef;ak7cav;ghulammustafa;ltgengurmit;ptr6vb;genbalbirsandhu;aveteran1956;zoomshah;ltgenvimalarora;ltrajputs;ltgenrajiv;voice;eu;tfi;global;news;catch;22;usa;support;ukr;taiwan;europe;agree;crimeadonbass;agree;ccp;taiwan;force;regds;cc;ashthewiz
5957	2010	9	fire;day;factory;ru;retailer;gloria;jean;fire;city;shakhty;rostov;oblast;ukraine;ukrainianwar;ukraineinvasion
5958	2007	0	save;date;12;5pm;cet;presenting;domestic;propaganda;tool;war;ukraine;click;detail;registration;coenatolin;gmfus;neweasteurope
5959	2000	0	putin;blood;trail;syria;ukraine;western;failure;face;powerplay;propaganda;dehumanization;assad
5960	2001	7	ukrainian;force;destroyed;railway;bridge;severodonetsk;rubizhne;prevent;supply;reaching;army;ukraine;zelensky;putin
5961	2016	0	ukrainian;commander;hurried;meeting;crashed;atgmrussia;russianukrainianwar;europe;usa
5962	2010	8	doubling;cereal;import;germany;volume;26;increase;volume;purchase;refined;oil;product;coke;product;german;buyer;hoarding;commodity;war;sanction;full;swing;3
5963	2013	0	military;aircraft;fired;missile;observed;atmosphere;marat;misrin;region;northern;idlib;province;yesterday;afternoon;syria;syrianarmy
5964	2016	0	message;army;mechanised;exercise;arrow22;place;niinisalo;;western;finland;usa;nato;ukraine
5965	2007	8	russia;decision;reduce;supply;confrontation;energy;weapon;germany;economy;minister;robert;habeck;thursday;energy;powerfully;economic;conflict
5966	2018	0	ic;focus;russiaukraine;war;abiyahmedali;ally;preparing;reinvade;tigray;stoptigraygenocide;secblinken
5967	2005	0	patriot;meet;word;mobilization;patriotism;run;ltwith;subtitlesgt;ukraine;ukrainerussiawar
5968	2008	4	immortal;regiment;center;moscow;moscow;victoryday
5969	2005	0	russiaukrainecrisis;russia;fm;sergei;lavrov;doubted;motif;ukraine;intention;joining;european;union;accusing;brussels;ambition;european;continent;europeanunion;ukraine
5970	2013	0	bombing;azovstal;plant;mariupol;continues;ukrainerussiawar;putin;standwithukraine;azovstal;mariupol
5971	2000	4	buryatia;ulanude;victory77;greatpatrioticwar;victoryday;may9;theribbonofsaintgeorge;weremember;immortalregiment;victoryparade;speech;head;republic;buryatia;atsydenov;participant;spectator;victory;parade;9⃣
5972	2013	8	discounted;barrel;escape;drawdown;liftings;finally;easing;oott;oil
5973	2000	0	russiaukraine;live;news;ukraine;won;battle;kharkiv;ukraine;news;standwithukraine
5974	2005	0	ten;ukrainian;military;leave;azovstal;declare;readiness;negotiate;pravda;ukraine
5975	2010	0	achieving;strategic;objective;war;ukraine;–;stoltenberg
5976	2016	3	euecho;mkoehlereu;franklyspeaking;europeanunion;block;aid;syria;mkoehlereu;deputy;dg;euecho;;full;episode
5977	2010	0	sleep;night;russiaukraine;conflict;advice;calm;downimagine;happening;africamiddle;east;imagine;ukraine;palestine;united;state;foreign;minister;lavrov
5978	2015	0	month;storming;azovstal;azov;regiment;repelling;attack;second;army;world;ridiculous;mariupol;standwithukraine;stoprussia
5979	2007	1	imagine;outcry;msm;shireenabuakleh;ukranian;journalist;killed;cold;blood;doublestandards;hypocrisy;msm;elite;owner;humane;
5980	2012	0	predictable;denying;ukraine;infrastructure;produce;develop;bioweapon
5981	2011	0	fight;aggression;tear;communist;rrgime;china;chinese;today;world;policy;putinswar;conflict;freetibet;freeukraine;ccp;xijinping;kremlin;india;eu;natol
5982	2003	0	boost;cheer;positivity;ukraine;glorious;defender;ukraine;poland;breakingnews;breaking;war;ukrainewar;polska
5983	2004	0	wreckage;downed;helicopter;mi28;kharkov;journalist;missile;place;helicopter;time;fire;single;shot;ukrainerussiawar;ukrainewar;ukraine
5984	2004	0	sumlenny;ukraine;slowly;surely;advancing;victory;losing;war;equipment;strike;soil;belarus;speed;process;activating;opposition;crimea;ukraine
5985	2008	0	april;2001;soldier;desecrating;corpse;chechen;fighter;three;people;defending;position;russian;hour;russianarmy;russianculture;chechnya
5986	2002	4	watch;;vladimir;putin;mark;victory;day;moscow;military;parade;speech;healthy;fit;fine;victoryday;russiavictoryday
5987	2007	0	forcibly;deporting;8787;ukrainian;single;day;authority;9000;ukrainian;including;1106;child;deported;ukraine;donetsk;luhansk;24;hour;russianwarcrimes;ukrainewar
5988	2018	0	germany;foreign;minister;reopens;country;embassy;kyiv;closed;month;ago;russia;invasion
5989	2012	7	23;;destroyed;sovietera;chemical;weapon;international;observation;nation;ready;cooperate;investigation;sign;cooperation;uk;finally
5990	2007	0	africa;source;world;metal;world;dealing;shortage;metal;developed;country;start;risky;deposit;commodity;africa;metal;trader;trading;investro
5991	2007	0	military;enlistment;office;spontaneously;combusts;witness;filming;unnatural;event;visibly;shocked
5992	2021	0	unitedstates;warned;preparing;long;war;ukraine;victory;east;conflict
5993	2007	0	chinese;journalist;mariupol;accidentally;filmed;destruction;t72;ukraine;mariupol;savemariupol;saveazovstal;saveukraine;supportukraine;standwithukraine
5994	2021	6	hamidrezaaz;visit;news;withdrawing;unit;syria;creating;security;vacuum;filled;iran;hezbollah
5995	2001	0	russianimposed;militarycivilian;administration;ukraine;kherson;region;include;federation;british;defense;ministry;;ukrainerussiawar
5996	2009	6	nato;seriously;considering;finland;application;join;nato;alliance;warned;step;protect;sovereignty
5997	2011	9	ukrainerussianwar;building;gloria;jean;caught;fire;city;shakhty;fire;localized;area;​​450;square;meter
5998	2000	8	mcx;gold;hit;r;52000;week;yellow;metal;cue;yield;dollar;jigarprime;rathionline;gold;inflation;commodity;mcx
5999	2000	2	money;expect;disappointment;cutiepieep11;riverdale;wwebacklash;mondaythoughts;mondaymorning
6000	2015	2	speaking;evil;zelensky;satan;deliberately;destroys;ukraine;bother;read;ny;post;propaganda;owned;hawk;neocon;rupertmurdock;venomously;spews;lie;fabrication;discredit;bastard
6001	2011	0	west;strip;armed;force;invade;sound;attractive;;response;inayafolarin;gbnews
6002	2021	0	osnat;lubrani;humanitarian;coordinator;ukraine;bus;arrived;city;40;174;evacuee;board;rescued;steel;plant;ukraine;
6003	2011	2	man;succeeded;preparing;era;wmd;hr7311;colonization;africa;continued;mocking;life;13;billion;african;telling;;going;starve;africa;hell;rhetoric;nomore;africanunion;aucmoussafaki
6004	2004	8	lng;giant;novatekglobal;struggle;sell;product;european;market;company;steer;clear;business;company;majority;novateks;fleet;sits;idle;sanction;shipping
6005	2015	0	m109;howitzer;army;selfpropelled;artillery;piece;vietnam;steadily;improved;year;ukraine;war;mobile;towed;artillery;offer;measure;ballistic;protection
6006	2008	0	russia;diaspora;dominates;public;space;germany;demonstration;organised;xenophobic;element;ukrainian;action;authority;permitted;waving;ukrainian;flag
6007	2010	0	stoprussia;zelensky;soldier;reached;state;border;kharkiv;region
6008	2006	0	reportedly;spetsnaz;team;ambush;ukrainian;light;utility;vehicle;uaz469;vehicle;local;commander;moving;location;detail;time;ukraine;ukrainerussiawar
6009	2003	2	hate;truth;kid;hypocrite;support;corrupt;politician;care;money;money;lifeless;care;biden;racism;blm;abortionrights;afghanistan;ukrainewar
6010	2014	0	youth;love;kind;army;saved;cruel;ukrainian;terror;free;ukrainewar;turkey;france;europe;ua;azov;romania;poland;ukraine;china
6011	2014	0	smear;victory;day;ukrainian;blood;supportukraine
6012	2010	0	msm;people;donbas;suffered;ukraine;allowed;tortured;killed;8;year;truth;helping;donbassgenocide
6013	2006	0	6;ukrainian;refugee;flee;country;invasion;unhcr;ukraine;kherson
6014	2008	3	powerful;perch;security;council;hide;atrocity;committed;wagner;group;central;african;republic;unsc;long;read;toe;curl
6015	2006	0	59th;brigade;fighter;fighting;nikolaevkherson;direction;destroy;occupier;drone;watch;forever;ukraine;poland;breakingnews;breaking;war;ukrainewar;polska
6016	2007	0	mcdonalds;sell;business;russian;healthier;result;mcdonalds
6017	2006	4	victoryday;demonstrator;doused;ambassador;sergey;andreyev;red;substance;front;mausoleum;soviet;soldier;cemetery;warsaw
6018	2002	0	objection;iraq;kurdistan;region;exporting;gas;europe;iraq;region;sovereign;western;sanction;effective;receives;friendly;partner;support;including;support;form;iraq;kurdistan;
6019	2009	0	hide;astonomical;battlefield;loss;26k;ukrainian;estimate;pile;corps;dead;soldier;top;makeshift;dump;2;deep;reported;audio;intercept;standwithukraine;ukraine
6020	2007	0	british;intelligence;belief;ukrainian;defender;pushed;rf;north;kharkiv;state;border;pictured;map;british;intelligence;11;12;ukraine;poland;breakingnews;breaking;war;ukrainewar;polska
6021	2010	0	finland;officially;announced;apply;join;nato;decision;accelerated;russia;ongoing;war;ukraine;antonia;colibasanu;analysis;russia;reaction;news;close;neighbor;moscow;respond
6022	2001	0	random;monday;morning;thought;putin;parallel;world;;pullout
6023	2023	8	sanction;supposed;hurt;west
6024	2009	0	president;xi;jinping;reviewed;tragic;situation;ukrainian;people;going;russia;aggression;share;objective;ceasefire;respect;ukraine;territorial;integrity;sovereignty;;pres;macron
6025	2014	0	live;tonight;8pm;est;join;teaching;freedom;manipulation;mentalhealth;econtwitter;yargı;ukraine;edutwitter;teacher;cryptotrading
6026	2023	0	losing;completely;stuck;ukraine;expect;sergei;shoigu;guy;calling;austin;begging;mercy
6027	2002	0	portrait;lovely;face;facebook;profile;image;sending;data;;touch;;draw;pencil;putin;thing;profilepic;profilepicapp
